run_id, epoch_idx, optimizer_name, batch_size, lr, ta, tl, va, vl
mlp_3x512-256-128_bs256_adam_lr0_001,2,adam,256,0.001,0.3706,1.9583,0.544,1.5083
mlp_3x512-256-128_bs256_adam_lr0_001,3,adam,256,0.001,0.4598,1.6769,0.6407,1.1906
mlp_3x512-256-128_bs256_adam_lr0_001,4,adam,256,0.001,0.5132,1.4837,0.6867,0.994
mlp_3x512-256-128_bs256_adam_lr0_001,5,adam,256,0.001,0.5552,1.3391,0.75,0.8557
mlp_3x512-256-128_bs256_adam_lr0_001,6,adam,256,0.001,0.583,1.2388,0.77,0.7525
mlp_3x512-256-128_bs256_adam_lr0_001,7,adam,256,0.001,0.6076,1.1781,0.7907,0.6716
mlp_3x512-256-128_bs256_adam_lr0_001,8,adam,256,0.001,0.6303,1.117,0.8167,0.6218
mlp_3x512-256-128_bs256_adam_lr0_001,9,adam,256,0.001,0.6335,1.0693,0.826,0.5792
mlp_3x512-256-128_bs256_adam_lr0_001,10,adam,256,0.001,0.6498,1.0228,0.8267,0.5649
mlp_3x512-256-128_bs256_adam_lr0_001,11,adam,256,0.001,0.6664,0.9815,0.8387,0.5196
mlp_3x512-256-128_bs256_adam_lr0_001,12,adam,256,0.001,0.6738,0.9606,0.8407,0.5076
mlp_3x512-256-128_bs256_adam_lr0_001,13,adam,256,0.001,0.6745,0.9418,0.8427,0.4982
mlp_3x512-256-128_bs256_adam_lr0_001,14,adam,256,0.001,0.6963,0.8896,0.8513,0.4607
mlp_3x512-256-128_bs256_adam_lr0_001,15,adam,256,0.001,0.6987,0.8839,0.8547,0.458
mlp_3x512-256-128_bs256_adam_lr0_001,16,adam,256,0.001,0.7041,0.8647,0.8627,0.4385
mlp_3x512-256-128_bs256_adam_lr0_001,17,adam,256,0.001,0.7104,0.8537,0.868,0.4341
mlp_3x512-256-128_bs256_adam_lr0_001,18,adam,256,0.001,0.716,0.8244,0.8707,0.418
mlp_3x512-256-128_bs256_adam_lr0_001,19,adam,256,0.001,0.7159,0.8214,0.8653,0.4078
mlp_3x512-256-128_bs256_adam_lr0_001,20,adam,256,0.001,0.7285,0.7957,0.8773,0.3928
mlp_3x512-256-128_bs256_adam_lr0_001,21,adam,256,0.001,0.7342,0.7737,0.8867,0.3782
mlp_3x512-256-128_bs256_adam_lr0_001,22,adam,256,0.001,0.7381,0.7515,0.8807,0.3738
mlp_3x512-256-128_bs256_adam_lr0_001,23,adam,256,0.001,0.7415,0.7527,0.8833,0.3646
mlp_3x512-256-128_bs256_adam_lr0_001,24,adam,256,0.001,0.7428,0.745,0.8867,0.3468
mlp_3x512-256-128_bs256_adam_lr0_001,25,adam,256,0.001,0.7546,0.7174,0.8967,0.3397
mlp_3x512-256-128_bs256_adam_lr0_001,26,adam,256,0.001,0.7548,0.7169,0.892,0.3338
mlp_3x512-256-128_bs256_adam_lr0_001,27,adam,256,0.001,0.7534,0.7104,0.8933,0.3365
mlp_3x512-256-128_bs256_adam_lr0_001,28,adam,256,0.001,0.7609,0.7031,0.9007,0.3185
mlp_3x512-256-128_bs256_adam_lr0_001,29,adam,256,0.001,0.7658,0.6893,0.902,0.3186
mlp_3x512-256-128_bs256_adam_lr0_001,30,adam,256,0.001,0.7648,0.679,0.9,0.3077
mlp_3x512-256-128_bs256_adam_lr0_001,31,adam,256,0.001,0.766,0.6824,0.9013,0.3032
mlp_3x512-256-128_bs256_adam_lr0_001,32,adam,256,0.001,0.7719,0.6622,0.9013,0.302
mlp_3x512-256-128_bs256_adam_lr0_001,33,adam,256,0.001,0.7752,0.6587,0.908,0.2914
mlp_3x512-256-128_bs256_adam_lr0_001,34,adam,256,0.001,0.7725,0.65,0.9133,0.2886
mlp_3x512-256-128_bs256_adam_lr0_001,35,adam,256,0.001,0.7795,0.6381,0.9127,0.2857
mlp_3x512-256-128_bs256_adam_lr0_001,36,adam,256,0.001,0.7806,0.6369,0.91,0.2779
mlp_3x512-256-128_bs256_adam_lr0_001,37,adam,256,0.001,0.7863,0.6239,0.918,0.2737
mlp_3x512-256-128_bs256_adam_lr0_001,38,adam,256,0.001,0.7826,0.631,0.9093,0.2749
mlp_3x512-256-128_bs256_adam_lr0_001,39,adam,256,0.001,0.7827,0.6266,0.9113,0.2748
mlp_3x512-256-128_bs256_adam_lr0_001,40,adam,256,0.001,0.7931,0.5977,0.926,0.2596
mlp_3x512-256-128_bs256_adam_lr0_001,41,adam,256,0.001,0.7949,0.6025,0.9187,0.2637
mlp_3x512-256-128_bs256_adam_lr0_001,42,adam,256,0.001,0.7972,0.603,0.9267,0.253
mlp_3x512-256-128_bs256_adam_lr0_001,43,adam,256,0.001,0.7969,0.5958,0.9247,0.25
mlp_3x512-256-128_bs256_adam_lr0_001,44,adam,256,0.001,0.8017,0.5944,0.9273,0.2497
mlp_3x512-256-128_bs256_adam_lr0_001,45,adam,256,0.001,0.7993,0.5937,0.9133,0.2575
mlp_3x512-256-128_bs256_adam_lr0_001,46,adam,256,0.001,0.8019,0.5881,0.92,0.2483
mlp_3x512-256-128_bs256_adam_lr0_001,47,adam,256,0.001,0.8037,0.581,0.9213,0.2521
mlp_3x512-256-128_bs256_adam_lr0_001,48,adam,256,0.001,0.804,0.5715,0.92,0.2414
mlp_3x512-256-128_bs256_adam_lr0_001,49,adam,256,0.001,0.8053,0.5759,0.924,0.2389
mlp_3x512-256-128_bs256_sgd_lr0_001,1,sgd,256,0.001,0.0752,2.7941,0.0973,2.694
mlp_3x512-256-128_bs256_sgd_lr0_001,2,sgd,256,0.001,0.1071,2.7003,0.2427,2.5375
mlp_3x512-256-128_bs256_sgd_lr0_001,3,sgd,256,0.001,0.1363,2.6153,0.284,2.4462
mlp_3x512-256-128_bs256_sgd_lr0_001,4,sgd,256,0.001,0.1634,2.5414,0.2947,2.3716
mlp_3x512-256-128_bs256_sgd_lr0_001,5,sgd,256,0.001,0.1855,2.4832,0.3027,2.3109
mlp_3x512-256-128_bs256_sgd_lr0_001,6,sgd,256,0.001,0.2066,2.4287,0.3173,2.2572
mlp_3x512-256-128_bs256_sgd_lr0_001,7,sgd,256,0.001,0.216,2.3788,0.328,2.2095
mlp_3x512-256-128_bs256_sgd_lr0_001,8,sgd,256,0.001,0.2387,2.3438,0.3473,2.1605
mlp_3x512-256-128_bs256_sgd_lr0_001,9,sgd,256,0.001,0.2452,2.3116,0.362,2.1156
mlp_3x512-256-128_bs256_sgd_lr0_001,10,sgd,256,0.001,0.2598,2.2646,0.3813,2.0691
mlp_3x512-256-128_bs256_sgd_lr0_001,11,sgd,256,0.001,0.2757,2.2342,0.3947,2.0281
mlp_3x512-256-128_bs256_sgd_lr0_001,12,sgd,256,0.001,0.2865,2.198,0.4013,1.9811
mlp_3x512-256-128_bs256_sgd_lr0_001,13,sgd,256,0.001,0.2908,2.1733,0.4167,1.9393
mlp_3x512-256-128_bs256_sgd_lr0_001,14,sgd,256,0.001,0.2994,2.1449,0.4333,1.9078
mlp_3x512-256-128_bs256_sgd_lr0_001,15,sgd,256,0.001,0.3132,2.1118,0.4367,1.8657
mlp_3x512-256-128_bs256_sgd_lr0_001,16,sgd,256,0.001,0.3252,2.075,0.456,1.8204
mlp_3x512-256-128_bs256_sgd_lr0_001,17,sgd,256,0.001,0.3378,2.0384,0.46,1.7884
mlp_3x512-256-128_bs256_sgd_lr0_001,18,sgd,256,0.001,0.3458,2.0098,0.4753,1.7448
mlp_3x512-256-128_bs256_sgd_lr0_001,19,sgd,256,0.001,0.3525,1.9972,0.4873,1.7092
mlp_3x512-256-128_bs256_sgd_lr0_001,20,sgd,256,0.001,0.3604,1.9745,0.4967,1.6725
mlp_3x512-256-128_bs256_sgd_lr0_001,21,sgd,256,0.001,0.3688,1.935,0.5013,1.6452
mlp_3x512-256-128_bs256_sgd_lr0_001,22,sgd,256,0.001,0.3785,1.91,0.5133,1.6071
mlp_3x512-256-128_bs256_sgd_lr0_001,23,sgd,256,0.001,0.3839,1.8957,0.528,1.5729
mlp_3x512-256-128_bs256_sgd_lr0_001,24,sgd,256,0.001,0.3959,1.8612,0.5333,1.5468
mlp_3x512-256-128_bs256_sgd_lr0_001,25,sgd,256,0.001,0.3947,1.8503,0.5447,1.5142
mlp_3x512-256-128_bs256_sgd_lr0_001,26,sgd,256,0.001,0.4111,1.8031,0.5493,1.4853
mlp_3x512-256-128_bs256_sgd_lr0_001,27,sgd,256,0.001,0.4123,1.8025,0.556,1.4507
mlp_3x512-256-128_bs256_sgd_lr0_001,28,sgd,256,0.001,0.422,1.7729,0.572,1.426
mlp_3x512-256-128_bs256_sgd_lr0_001,29,sgd,256,0.001,0.4249,1.7574,0.576,1.3943
mlp_3x512-256-128_bs256_sgd_lr0_001,30,sgd,256,0.001,0.4346,1.7296,0.588,1.3683
mlp_3x512-256-128_bs256_sgd_lr0_001,31,sgd,256,0.001,0.4381,1.713,0.6027,1.3305
mlp_3x512-256-128_bs256_sgd_lr0_001,32,sgd,256,0.001,0.4409,1.6948,0.6147,1.3036
mlp_3x512-256-128_bs256_sgd_lr0_001,33,sgd,256,0.001,0.4487,1.6631,0.6233,1.2874
mlp_3x512-256-128_bs256_sgd_lr0_001,34,sgd,256,0.001,0.4552,1.6537,0.628,1.2562
mlp_3x512-256-128_bs256_sgd_lr0_001,35,sgd,256,0.001,0.4622,1.638,0.63,1.2417
mlp_3x512-256-128_bs256_sgd_lr0_001,36,sgd,256,0.001,0.4679,1.6201,0.6393,1.2153
mlp_3x512-256-128_bs256_sgd_lr0_001,37,sgd,256,0.001,0.4778,1.5925,0.6553,1.1887
mlp_3x512-256-128_bs256_sgd_lr0_001,38,sgd,256,0.001,0.4765,1.582,0.6627,1.1753
mlp_3x512-256-128_bs256_sgd_lr0_001,39,sgd,256,0.001,0.4816,1.5715,0.6667,1.1535
mlp_3x512-256-128_bs256_sgd_lr0_001,40,sgd,256,0.001,0.4855,1.5466,0.6653,1.1281
mlp_3x512-256-128_bs256_sgd_lr0_001,41,sgd,256,0.001,0.4869,1.5445,0.67,1.1103
mlp_3x512-256-128_bs256_sgd_lr0_001,42,sgd,256,0.001,0.5008,1.5089,0.6793,1.0927
mlp_3x512-256-128_bs256_sgd_lr0_001,43,sgd,256,0.001,0.5062,1.4989,0.684,1.0733
mlp_3x512-256-128_bs256_sgd_lr0_001,44,sgd,256,0.001,0.5075,1.4926,0.6907,1.0535
mlp_3x512-256-128_bs256_sgd_lr0_001,45,sgd,256,0.001,0.5143,1.4728,0.7007,1.0401
mlp_3x512-256-128_bs256_sgd_lr0_001,46,sgd,256,0.001,0.5177,1.4584,0.7067,1.0188
mlp_3x512-256-128_bs256_sgd_lr0_001,47,sgd,256,0.001,0.52,1.44,0.7073,1.0059
mlp_3x512-256-128_bs256_sgd_lr0_001,48,sgd,256,0.001,0.5281,1.4385,0.7127,0.9913
mlp_3x512-256-128_bs256_sgd_lr0_001,49,sgd,256,0.001,0.5244,1.4165,0.7127,0.9727
mlp_3x512-256-128_bs256_sgd_lr0_001,50,sgd,256,0.001,0.5322,1.4005,0.7233,0.9636
mlp_3x512-256-128_bs256_adam_lr0_0005,1,adam,256,0.0005,0.1575,2.5757,0.286,2.4076
mlp_3x512-256-128_bs256_adam_lr0_0005,2,adam,256,0.0005,0.2827,2.2411,0.4427,1.8876
mlp_3x512-256-128_bs256_adam_lr0_0005,3,adam,256,0.0005,0.3657,2.0103,0.528,1.6191
mlp_3x512-256-128_bs256_adam_lr0_0005,4,adam,256,0.0005,0.4317,1.7871,0.6067,1.352
mlp_3x512-256-128_bs256_adam_lr0_0005,5,adam,256,0.0005,0.4858,1.6157,0.6613,1.1678
mlp_3x512-256-128_bs256_adam_lr0_0005,6,adam,256,0.0005,0.5197,1.4772,0.7033,1.0078
mlp_3x512-256-128_bs256_adam_lr0_0005,7,adam,256,0.0005,0.5463,1.3789,0.744,0.8991
mlp_3x512-256-128_bs256_adam_lr0_0005,8,adam,256,0.0005,0.5706,1.298,0.7693,0.8043
mlp_3x512-256-128_bs256_adam_lr0_0005,9,adam,256,0.0005,0.5931,1.221,0.7867,0.7454
mlp_3x512-256-128_bs256_adam_lr0_0005,10,adam,256,0.0005,0.6128,1.1763,0.786,0.701
mlp_3x512-256-128_bs256_adam_lr0_0005,11,adam,256,0.0005,0.6162,1.1253,0.802,0.6602
mlp_3x512-256-128_bs256_adam_lr0_0005,12,adam,256,0.0005,0.6387,1.0798,0.8147,0.6162
mlp_3x512-256-128_bs256_adam_lr0_0005,13,adam,256,0.0005,0.6415,1.055,0.83,0.5826
mlp_3x512-256-128_bs256_adam_lr0_0005,14,adam,256,0.0005,0.6523,1.03,0.834,0.5551
mlp_3x512-256-128_bs256_adam_lr0_0005,15,adam,256,0.0005,0.6638,0.997,0.8373,0.5265
mlp_3x512-256-128_bs256_adam_lr0_0005,16,adam,256,0.0005,0.6744,0.9584,0.8433,0.5074
mlp_3x512-256-128_bs256_adam_lr0_0005,17,adam,256,0.0005,0.6757,0.95,0.8547,0.4904
mlp_3x512-256-128_bs256_adam_lr0_0005,18,adam,256,0.0005,0.6818,0.9207,0.8587,0.4678
mlp_3x512-256-128_bs256_adam_lr0_0005,19,adam,256,0.0005,0.6893,0.9133,0.862,0.4599
mlp_3x512-256-128_bs256_adam_lr0_0005,20,adam,256,0.0005,0.7052,0.8771,0.8587,0.4578
mlp_3x512-256-128_bs256_adam_lr0_0005,21,adam,256,0.0005,0.7003,0.8765,0.8667,0.4377
mlp_3x512-256-128_bs256_adam_lr0_0005,22,adam,256,0.0005,0.7052,0.8532,0.8707,0.4287
mlp_3x512-256-128_bs256_adam_lr0_0005,23,adam,256,0.0005,0.7109,0.8401,0.8853,0.4095
mlp_3x512-256-128_bs256_adam_lr0_0005,24,adam,256,0.0005,0.7174,0.8219,0.884,0.4036
mlp_3x512-256-128_bs256_adam_lr0_0005,25,adam,256,0.0005,0.7242,0.8106,0.8867,0.3863
mlp_3x512-256-128_bs256_adam_lr0_0005,26,adam,256,0.0005,0.7296,0.7848,0.878,0.3868
mlp_3x512-256-128_bs256_adam_lr0_0005,27,adam,256,0.0005,0.7322,0.7761,0.8753,0.3815
mlp_3x512-256-128_bs256_adam_lr0_0005,28,adam,256,0.0005,0.7366,0.7645,0.8887,0.3567
mlp_3x512-256-128_bs256_adam_lr0_0005,29,adam,256,0.0005,0.741,0.7606,0.8913,0.362
mlp_3x512-256-128_bs256_adam_lr0_0005,30,adam,256,0.0005,0.7429,0.7603,0.8953,0.344
mlp_3x512-256-128_bs256_adam_lr0_0005,31,adam,256,0.0005,0.7495,0.7385,0.896,0.3404
mlp_3x512-256-128_bs256_adam_lr0_0005,32,adam,256,0.0005,0.753,0.7342,0.9093,0.3313
mlp_3x512-256-128_bs256_adam_lr0_0005,33,adam,256,0.0005,0.7518,0.7462,0.902,0.3218
mlp_3x512-256-128_bs256_adam_lr0_0005,34,adam,256,0.0005,0.7547,0.7086,0.8967,0.3232
mlp_3x512-256-128_bs256_adam_lr0_0005,35,adam,256,0.0005,0.761,0.7068,0.9,0.3178
mlp_3x512-256-128_bs256_adam_lr0_0005,36,adam,256,0.0005,0.7658,0.6895,0.916,0.3029
mlp_3x512-256-128_bs256_adam_lr0_0005,37,adam,256,0.0005,0.7705,0.6715,0.9067,0.3132
mlp_3x512-256-128_bs256_adam_lr0_0005,38,adam,256,0.0005,0.7618,0.6985,0.91,0.301
mlp_3x512-256-128_bs256_adam_lr0_0005,39,adam,256,0.0005,0.7556,0.6938,0.918,0.296
mlp_3x512-256-128_bs256_adam_lr0_0005,40,adam,256,0.0005,0.7689,0.6707,0.9153,0.2915
mlp_3x512-256-128_bs256_adam_lr0_0005,41,adam,256,0.0005,0.7722,0.6702,0.912,0.286
mlp_3x512-256-128_bs256_adam_lr0_0005,42,adam,256,0.0005,0.776,0.6555,0.9167,0.2788
mlp_3x512-256-128_bs256_adam_lr0_0005,43,adam,256,0.0005,0.7768,0.6549,0.916,0.2778
mlp_3x512-256-128_bs256_adam_lr0_0005,44,adam,256,0.0005,0.778,0.6535,0.9193,0.279
mlp_3x512-256-128_bs256_adam_lr0_0005,45,adam,256,0.0005,0.7853,0.6296,0.9193,0.2693
mlp_3x512-256-128_bs256_adam_lr0_0005,46,adam,256,0.0005,0.7832,0.634,0.922,0.27
mlp_3x512-256-128_bs256_adam_lr0_0005,47,adam,256,0.0005,0.7802,0.6342,0.922,0.2694
mlp_3x512-256-128_bs256_adam_lr0_0005,48,adam,256,0.0005,0.7911,0.6176,0.9227,0.2609
mlp_3x512-256-128_bs256_adam_lr0_0005,49,adam,256,0.0005,0.7851,0.6253,0.9193,0.2654
mlp_3x512-256-128_bs256_adam_lr0_0005,50,adam,256,0.0005,0.7919,0.6071,0.9227,0.2623
mlp_3x512-256-128_bs256_sgd_lr0_0005,1,sgd,256,0.0005,0.07,2.8199,0.0693,2.7017
mlp_3x512-256-128_bs256_sgd_lr0_0005,2,sgd,256,0.0005,0.0905,2.76,0.172,2.6085
mlp_3x512-256-128_bs256_sgd_lr0_0005,3,sgd,256,0.0005,0.1051,2.7047,0.2153,2.5499
mlp_3x512-256-128_bs256_sgd_lr0_0005,4,sgd,256,0.0005,0.1255,2.653,0.244,2.5016
mlp_3x512-256-128_bs256_sgd_lr0_0005,5,sgd,256,0.0005,0.138,2.6215,0.266,2.4589
mlp_3x512-256-128_bs256_sgd_lr0_0005,6,sgd,256,0.0005,0.1597,2.5722,0.282,2.4189
mlp_3x512-256-128_bs256_sgd_lr0_0005,7,sgd,256,0.0005,0.1619,2.5486,0.2887,2.3846
mlp_3x512-256-128_bs256_sgd_lr0_0005,8,sgd,256,0.0005,0.1727,2.5129,0.2953,2.3501
mlp_3x512-256-128_bs256_sgd_lr0_0005,9,sgd,256,0.0005,0.1874,2.4868,0.2993,2.3227
mlp_3x512-256-128_bs256_sgd_lr0_0005,10,sgd,256,0.0005,0.1962,2.4663,0.3073,2.2998
mlp_3x512-256-128_bs256_sgd_lr0_0005,11,sgd,256,0.0005,0.2039,2.4323,0.316,2.2704
mlp_3x512-256-128_bs256_sgd_lr0_0005,12,sgd,256,0.0005,0.2052,2.4178,0.3293,2.2424
mlp_3x512-256-128_bs256_sgd_lr0_0005,13,sgd,256,0.0005,0.2187,2.3932,0.34,2.2177
mlp_3x512-256-128_bs256_sgd_lr0_0005,14,sgd,256,0.0005,0.2277,2.3604,0.3473,2.1982
mlp_3x512-256-128_bs256_sgd_lr0_0005,15,sgd,256,0.0005,0.2334,2.3568,0.36,2.1724
mlp_3x512-256-128_bs256_sgd_lr0_0005,16,sgd,256,0.0005,0.2444,2.3217,0.3713,2.1493
mlp_3x512-256-128_bs256_sgd_lr0_0005,17,sgd,256,0.0005,0.2466,2.3127,0.38,2.1227
mlp_3x512-256-128_bs256_sgd_lr0_0005,18,sgd,256,0.0005,0.2563,2.2928,0.39,2.0994
mlp_3x512-256-128_bs256_sgd_lr0_0005,19,sgd,256,0.0005,0.2576,2.2749,0.3927,2.0734
mlp_3x512-256-128_bs256_sgd_lr0_0005,20,sgd,256,0.0005,0.2698,2.2568,0.4013,2.0528
mlp_3x512-256-128_bs256_sgd_lr0_0005,21,sgd,256,0.0005,0.2757,2.2416,0.4027,2.0322
mlp_3x512-256-128_bs256_sgd_lr0_0005,22,sgd,256,0.0005,0.2819,2.2152,0.4113,2.0104
mlp_3x512-256-128_bs256_sgd_lr0_0005,23,sgd,256,0.0005,0.281,2.2065,0.4187,1.9944
mlp_3x512-256-128_bs256_sgd_lr0_0005,24,sgd,256,0.0005,0.2922,2.1923,0.4267,1.9666
mlp_3x512-256-128_bs256_sgd_lr0_0005,25,sgd,256,0.0005,0.2986,2.1762,0.4333,1.9471
mlp_3x512-256-128_bs256_sgd_lr0_0005,26,sgd,256,0.0005,0.2941,2.169,0.4393,1.9261
mlp_3x512-256-128_bs256_sgd_lr0_0005,27,sgd,256,0.0005,0.3099,2.1347,0.446,1.9048
mlp_3x512-256-128_bs256_sgd_lr0_0005,28,sgd,256,0.0005,0.3085,2.1303,0.454,1.8826
mlp_3x512-256-128_bs256_sgd_lr0_0005,29,sgd,256,0.0005,0.3203,2.1032,0.456,1.8685
mlp_3x512-256-128_bs256_sgd_lr0_0005,30,sgd,256,0.0005,0.312,2.1007,0.46,1.8447
mlp_3x512-256-128_bs256_sgd_lr0_0005,31,sgd,256,0.0005,0.3261,2.0773,0.47,1.8212
mlp_3x512-256-128_bs256_sgd_lr0_0005,32,sgd,256,0.0005,0.337,2.0667,0.4727,1.8045
mlp_3x512-256-128_bs256_sgd_lr0_0005,33,sgd,256,0.0005,0.3316,2.0569,0.4727,1.7797
mlp_3x512-256-128_bs256_sgd_lr0_0005,34,sgd,256,0.0005,0.3515,2.034,0.4787,1.7686
mlp_3x512-256-128_bs256_sgd_lr0_0005,35,sgd,256,0.0005,0.3502,2.0198,0.4833,1.7392
mlp_3x512-256-128_bs256_sgd_lr0_0005,36,sgd,256,0.0005,0.3473,2.0151,0.484,1.7231
mlp_3x512-256-128_bs256_sgd_lr0_0005,37,sgd,256,0.0005,0.3559,1.9916,0.4933,1.7007
mlp_3x512-256-128_bs256_sgd_lr0_0005,38,sgd,256,0.0005,0.3611,1.9769,0.4907,1.691
mlp_3x512-256-128_bs256_sgd_lr0_0005,39,sgd,256,0.0005,0.3563,1.9676,0.4933,1.6701
mlp_3x512-256-128_bs256_sgd_lr0_0005,40,sgd,256,0.0005,0.3675,1.9521,0.5027,1.6529
mlp_3x512-256-128_bs256_sgd_lr0_0005,41,sgd,256,0.0005,0.373,1.9399,0.506,1.639
mlp_3x512-256-128_bs256_sgd_lr0_0005,42,sgd,256,0.0005,0.3763,1.9278,0.5093,1.6149
mlp_3x512-256-128_bs256_sgd_lr0_0005,43,sgd,256,0.0005,0.3772,1.917,0.5187,1.6036
mlp_3x512-256-128_bs256_sgd_lr0_0005,44,sgd,256,0.0005,0.3811,1.9054,0.5193,1.5801
mlp_3x512-256-128_bs256_sgd_lr0_0005,45,sgd,256,0.0005,0.386,1.8968,0.528,1.5641
mlp_3x512-256-128_bs256_sgd_lr0_0005,46,sgd,256,0.0005,0.388,1.8866,0.5353,1.5456
mlp_3x512-256-128_bs256_sgd_lr0_0005,47,sgd,256,0.0005,0.3963,1.8648,0.5353,1.5349
mlp_3x512-256-128_bs256_sgd_lr0_0005,48,sgd,256,0.0005,0.3923,1.8527,0.5427,1.5184
mlp_3x512-256-128_bs256_sgd_lr0_0005,49,sgd,256,0.0005,0.4094,1.8351,0.548,1.5082
mlp_3x512-256-128_bs256_sgd_lr0_0005,50,sgd,256,0.0005,0.398,1.835,0.5507,1.4857
